"label","gradyear,gender,age,NumberOffriends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports,cute,sex,sexy,hot,kissed,dance,band,marching,music,rock,god,church,jesus,bible,hair,dress,blonde,mall,shopping,clothes,hollister,abercrombie,die,death,drunk,drugs","id"
"Extrovert",-1.2131712440545055,2060
"Extrovert",-1.212939153292893,2061
"Extrovert",-1.2127070625312808,2062
"Extrovert",-1.2124749717696683,2063
"Extrovert",-1.2122428810080559,2064
"Extrovert",-1.2120107902464434,2065
"Extrovert",-1.211778699484831,2066
"Extrovert",-1.2115466087232187,2067
"Extrovert",-1.2113145179616063,2068
"Extrovert",-1.2110824271999938,2069
"Extrovert",-1.2108503364383814,2070
"Extrovert",-1.210618245676769,2071
"Extrovert",-1.2103861549151564,2072
"Extrovert",-1.2101540641535442,2073
"Extrovert",-1.2099219733919317,2074
"Extrovert",-1.2096898826303193,2075
"Extrovert",-1.2094577918687068,2076
"Extrovert",-1.2092257011070944,2077
"Extrovert",-1.2089936103454821,2078
"Extrovert",-1.2087615195838697,2079
"Extrovert",-1.2085294288222572,2080
"Extrovert",-1.2082973380606448,2081
"Extrovert",-1.2080652472990323,2082
"Extrovert",-1.20783315653742,2083
"Extrovert",-1.2076010657758076,2084
"Extrovert",-1.2073689750141952,2085
"Extrovert",-1.2071368842525827,2086
"Extrovert",-1.2069047934909702,2087
"Extrovert",-1.206672702729358,2088
"Extrovert",-1.2064406119677455,2089
"Extrovert",-1.206208521206133,2090
"Extrovert",-1.2059764304445206,2091
"Extrovert",-1.2057443396829082,2092
"Extrovert",-1.2055122489212957,2093
"Extrovert",-1.2052801581596835,2094
"Extrovert",-1.205048067398071,2095
"Extrovert",-1.2048159766364586,2096
"Extrovert",-1.204583885874846,2097
"Extrovert",-1.2043517951132336,2098
"Extrovert",-1.2041197043516214,2099
"Extrovert",-1.203887613590009,2100
"Extrovert",-1.2036555228283965,2101
"Extrovert",-1.203423432066784,2102
"Extrovert",-1.2031913413051716,2103
"Extrovert",-1.2029592505435593,2104
"Extrovert",-1.2027271597819469,2105
"Extrovert",-1.2024950690203344,2106
"Extrovert",-1.202262978258722,2107
"Extrovert",-1.2020308874971095,2108
"Extrovert",-1.2017987967354973,2109
"Extrovert",-1.2015667059738848,2110
"Extrovert",-1.2013346152122724,2111
"Extrovert",-1.20110252445066,2112
"Extrovert",-1.2008704336890474,2113
"Extrovert",-1.2006383429274352,2114
"Extrovert",-1.2004062521658228,2115
"Extrovert",-1.2001741614042103,2116
"Extrovert",-1.1999420706425978,2117
"Extrovert",-1.1997099798809854,2118
"Extrovert",-1.199477889119373,2119
"Extrovert",-1.1992457983577607,2120
"Extrovert",-1.1990137075961482,2121
"Extrovert",-1.1987816168345358,2122
"Extrovert",-1.1985495260729233,2123
"Extrovert",-1.1983174353113109,2124
"Extrovert",-1.1980853445496986,2125
"Extrovert",-1.1978532537880862,2126
"Extrovert",-1.1976211630264737,2127
"Extrovert",-1.1973890722648612,2128
"Extrovert",-1.1971569815032488,2129
"Extrovert",-1.1969248907416365,2130
"Extrovert",-1.196692799980024,2131
"Extrovert",-1.1964607092184116,2132
"Extrovert",-1.1962286184567992,2133
"Extrovert",-1.1959965276951867,2134
"Extrovert",-1.1957644369335745,2135
"Extrovert",-1.195532346171962,2136
"Extrovert",-1.1953002554103496,2137
"Extrovert",-1.195068164648737,2138
"Extrovert",-1.1948360738871247,2139
"Extrovert",-1.1946039831255122,2140
"Extrovert",-1.1943718923639,2141
"Extrovert",-1.1941398016022875,2142
"Extrovert",-1.193907710840675,2143
"Extrovert",-1.1936756200790626,2144
"Extrovert",-1.1934435293174501,2145
"Extrovert",-1.1932114385558379,2146
"Extrovert",-1.1929793477942254,2147
"Extrovert",-1.192747257032613,2148
"Extrovert",-1.1925151662710005,2149
"Extrovert",-1.192283075509388,2150
"Extrovert",-1.1920509847477758,2151
"Extrovert",-1.1918188939861634,2152
"Extrovert",-1.191586803224551,2153
"Extrovert",-1.1913547124629384,2154
"Extrovert",-1.191122621701326,2155
"Extrovert",-1.1908905309397138,2156
"Extrovert",-1.1906584401781013,2157
"Extrovert",-1.1904263494164888,2158
"Extrovert",-1.1901942586548764,2159
"Extrovert",-1.189962167893264,2160
"Extrovert",-1.1897300771316515,2161
"Extrovert",-1.1894979863700392,2162
"Extrovert",-1.1892658956084268,2163
"Extrovert",-1.1890338048468143,2164
"Extrovert",-1.1888017140852019,2165
"Extrovert",-1.1885696233235894,2166
"Extrovert",-1.1883375325619772,2167
"Extrovert",-1.1881054418003647,2168
"Extrovert",-1.1878733510387522,2169
"Extrovert",-1.1876412602771398,2170
"Extrovert",-1.1874091695155273,2171
"Extrovert",-1.187177078753915,2172
"Extrovert",-1.1869449879923026,2173
"Extrovert",-1.1867128972306902,2174
"Extrovert",-1.1864808064690777,2175
"Extrovert",-1.1862487157074653,2176
"Extrovert",-1.186016624945853,2177
"Extrovert",-1.1857845341842406,2178
"Extrovert",-1.185552443422628,2179
"Extrovert",-1.1853203526610157,2180
"Extrovert",-1.1850882618994032,2181
"Extrovert",-1.1848561711377907,2182
"Extrovert",-1.1846240803761785,2183
"Extrovert",-1.184391989614566,2184
"Extrovert",-1.1841598988529536,2185
"Extrovert",-1.1839278080913411,2186
"Extrovert",-1.1836957173297287,2187
"Extrovert",-1.1834636265681164,2188
"Extrovert",-1.183231535806504,2189
"Extrovert",-1.1829994450448915,2190
"Extrovert",-1.182767354283279,2191
"Extrovert",-1.1825352635216666,2192
"Extrovert",-1.1823031727600544,2193
"Extrovert",-1.182071081998442,2194
"Extrovert",-1.1818389912368295,2195
"Extrovert",-1.181606900475217,2196
"Extrovert",-1.1813748097136045,2197
"Extrovert",-1.1811427189519923,2198
"Extrovert",-1.1809106281903798,2199
"Extrovert",-1.1806785374287674,2200
"Extrovert",-1.180446446667155,2201
"Extrovert",-1.1802143559055425,2202
"Extrovert",-1.17998226514393,2203
"Extrovert",-1.1797501743823178,2204
"Extrovert",-1.1795180836207053,2205
"Extrovert",-1.1792859928590929,2206
"Extrovert",-1.1790539020974804,2207
"Extrovert",-1.178821811335868,2208
"Extrovert",-1.1785897205742557,2209
"Extrovert",-1.1783576298126432,2210
"Extrovert",-1.1781255390510308,2211
"Extrovert",-1.1778934482894183,2212
"Extrovert",-1.1776613575278059,2213
"Extrovert",-1.1774292667661936,2214
"Extrovert",-1.1771971760045812,2215
"Extrovert",-1.1769650852429687,2216
"Extrovert",-1.1767329944813563,2217
"Extrovert",-1.1765009037197438,2218
"Extrovert",-1.1762688129581316,2219
"Extrovert",-1.1760367221965191,2220
"Extrovert",-1.1758046314349067,2221
"Extrovert",-1.1755725406732942,2222
"Extrovert",-1.1753404499116817,2223
"Extrovert",-1.1751083591500693,2224
"Extrovert",-1.174876268388457,2225
"Extrovert",-1.1746441776268446,2226
"Extrovert",-1.1744120868652321,2227
"Extrovert",-1.1741799961036197,2228
"Extrovert",-1.1739479053420072,2229
"Extrovert",-1.173715814580395,2230
"Extrovert",-1.1734837238187825,2231
"Extrovert",-1.17325163305717,2232
"Extrovert",-1.1730195422955576,2233
"Extrovert",-1.1727874515339451,2234
"Extrovert",-1.172555360772333,2235
"Extrovert",-1.1723232700107205,2236
"Extrovert",-1.172091179249108,2237
"Extrovert",-1.1718590884874955,2238
"Extrovert",-1.171626997725883,2239
"Extrovert",-1.1713949069642708,2240
"Extrovert",-1.1711628162026584,2241
"Extrovert",-1.170930725441046,2242
"Extrovert",-1.1706986346794335,2243
"Extrovert",-1.170466543917821,2244
"Extrovert",-1.1702344531562086,2245
"Extrovert",-1.1700023623945963,2246
"Extrovert",-1.1697702716329839,2247
"Extrovert",-1.1695381808713714,2248
"Extrovert",-1.169306090109759,2249
"Extrovert",-1.1690739993481465,2250
"Extrovert",-1.1688419085865343,2251
"Extrovert",-1.1686098178249218,2252
"Extrovert",-1.1683777270633093,2253
"Extrovert",-1.1681456363016969,2254
"Extrovert",-1.1679135455400844,2255
"Extrovert",-1.1676814547784722,2256
"Extrovert",-1.1674493640168597,2257
"Extrovert",-1.1672172732552473,2258
"Extrovert",-1.1669851824936348,2259
"Extrovert",-1.1667530917320224,2260
"Extrovert",-1.1665210009704101,2261
"Extrovert",-1.1662889102087977,2262
"Extrovert",-1.1660568194471852,2263
"Extrovert",-1.1658247286855727,2264
"Extrovert",-1.1655926379239603,2265
"Extrovert",-1.1653605471623478,2266
"Extrovert",-1.1651284564007356,2267
"Extrovert",-1.1648963656391231,2268
"Extrovert",-1.1646642748775107,2269
"Extrovert",-1.1644321841158982,2270
"Extrovert",-1.1642000933542858,2271
"Extrovert",-1.1639680025926735,2272
"Extrovert",-1.163735911831061,2273
"Extrovert",-1.1635038210694486,2274
"Extrovert",-1.1632717303078361,2275
"Extrovert",-1.1630396395462237,2276
"Extrovert",-1.1628075487846115,2277
"Extrovert",-1.162575458022999,2278
"Extrovert",-1.1623433672613865,2279
"Extrovert",-1.162111276499774,2280
"Extrovert",-1.1618791857381616,2281
"Extrovert",-1.1616470949765494,2282
"Extrovert",-1.161415004214937,2283
"Extrovert",-1.1611829134533245,2284
"Extrovert",-1.160950822691712,2285
"Extrovert",-1.1607187319300996,2286
"Extrovert",-1.160486641168487,2287
"Extrovert",-1.1602545504068749,2288
"Extrovert",-1.1600224596452624,2289
"Extrovert",-1.15979036888365,2290
"Extrovert",-1.1595582781220375,2291
"Extrovert",-1.159326187360425,2292
"Extrovert",-1.631166705718466,2293
"Extrovert",-1.1590940965988128,2294
"Extrovert",-1.1588620058372003,2295
"Extrovert",-1.1586299150755879,2296
"Extrovert",-1.1583978243139754,2297
"Extrovert",-1.158165733552363,2298
"Extrovert",-1.1579336427907507,2299
"Extrovert",-1.1577015520291383,2300
"Extrovert",-1.1574694612675258,2301
"Extrovert",-1.1572373705059134,2302
"Extrovert",-1.157005279744301,2303
"Extrovert",-1.1567731889826887,2304
"Extrovert",-1.1565410982210762,2305
"Extrovert",-1.1563090074594637,2306
"Extrovert",-1.2630707578011748,2307
"Extrovert",-1.1560769166978513,2308
"Extrovert",-1.1558448259362388,2309
"Extrovert",-1.5079265113022733,2310
"Extrovert",-1.1556127351746266,2311
"Extrovert",-1.1553806444130141,2312
"Extrovert",-1.6833871270812595,2313
"Extrovert",-1.1551485536514017,2314
"Extrovert",-1.1549164628897892,2315
"Extrovert",-1.1546843721281768,2316
"Extrovert",-1.1544522813665643,2317
"Extrovert",-1.154220190604952,2318
"Extrovert",-1.1539880998433396,2319
"Extrovert",-1.1537560090817272,2320
"Extrovert",-1.1535239183201147,2321
"Extrovert",-1.1532918275585022,2322
"Extrovert",-1.15305973679689,2323
"Extrovert",-1.349176430359381,2324
"Extrovert",-1.1528276460352775,2325
"Extrovert",-1.152595555273665,2326
"Extrovert",-1.1523634645120526,2327
"Extrovert",-1.1521313737504402,2328
"Extrovert",-1.151899282988828,2329
"Extrovert",-1.1516671922272155,2330
"Extrovert",-1.151435101465603,2331
"Extrovert",-1.1512030107039906,2332
"Extrovert",-1.150970919942378,2333
"Extrovert",-1.1507388291807659,2334
"Extrovert",-1.1505067384191534,2335
"Extrovert",-1.150274647657541,2336
"Extrovert",-1.1500425568959285,2337
"Extrovert",-1.149810466134316,2338
"Extrovert",-1.1495783753727036,2339
"Extrovert",-1.1493462846110913,2340
"Extrovert",-1.1491141938494789,2341
"Extrovert",-1.1488821030878664,2342
"Extrovert",-1.148650012326254,2343
"Extrovert",-1.1484179215646415,2344
"Extrovert",-1.1481858308030293,2345
"Extrovert",-1.1479537400414168,2346
"Extrovert",-1.1477216492798044,2347
"Extrovert",-1.147489558518192,2348
"Extrovert",-1.6833871270812595,2349
"Extrovert",-1.1472574677565794,2350
"Extrovert",-1.1470253769949672,2351
"Extrovert",-1.1467932862333547,2352
"Extrovert",-1.1465611954717423,2353
"Extrovert",-1.1463291047101298,2354
"Extrovert",-1.1460970139485174,2355
"Extrovert",-1.1458649231869051,2356
"Extrovert",-1.1456328324252927,2357
"Extrovert",-1.1454007416636802,2358
"Extrovert",-1.1451686509020678,2359
"Extrovert",-1.1449365601404553,2360
"Extrovert",-1.1447044693788428,2361
"Extrovert",-1.1444723786172306,2362
"Extrovert",-1.1442402878556182,2363
"Extrovert",-1.1440081970940057,2364
"Extrovert",-1.1437761063323932,2365
"Extrovert",-1.1435440155707808,2366
"Extrovert",-1.1433119248091685,2367
"Extrovert",-1.143079834047556,2368
"Extrovert",-1.1428477432859436,2369
"Extrovert",-1.1426156525243312,2370
"Extrovert",-1.1423835617627187,2371
"Extrovert",-1.1421514710011065,2372
"Extrovert",-1.141919380239494,2373
"Extrovert",-1.1416872894778816,2374
"Extrovert",-1.141455198716269,2375
"Extrovert",-1.1412231079546566,2376
"Extrovert",-1.1409910171930444,2377
"Extrovert",-1.140758926431432,2378
"Extrovert",-1.1405268356698195,2379
"Extrovert",-1.140294744908207,2380
"Extrovert",-1.1400626541465946,2381
"Extrovert",-1.1398305633849821,2382
"Extrovert",-1.1395984726233699,2383
"Extrovert",-1.1393663818617574,2384
"Extrovert",-1.139134291100145,2385
"Extrovert",-1.1389022003385325,2386
"Extrovert",-1.13867010957692,2387
"Extrovert",-1.1384380188153078,2388
"Extrovert",-1.1382059280536954,2389
"Extrovert",-1.137973837292083,2390
"Extrovert",-1.1377417465304704,2391
"Extrovert",-1.137509655768858,2392
"Extrovert",-1.1372775650072457,2393
"Extrovert",-1.1370454742456333,2394
"Extrovert",-1.1368133834840208,2395
"Extrovert",-1.1365812927224084,2396
"Extrovert",-1.136349201960796,2397
"Extrovert",-1.1361171111991837,2398
"Extrovert",-1.1358850204375712,2399
"Extrovert",-1.1356529296759588,2400
"Extrovert",-1.1354208389143463,2401
"Extrovert",-1.1351887481527339,2402
"Extrovert",-1.1349566573911214,2403
"Extrovert",-1.1347245666295092,2404
"Extrovert",-1.1344924758678967,2405
"Extrovert",-1.1342603851062842,2406
"Extrovert",-1.1340282943446718,2407
"Extrovert",-1.1337962035830593,2408
"Extrovert",-1.133564112821447,2409
"Extrovert",-1.1333320220598346,2410
"Extrovert",-1.1330999312982222,2411
"Extrovert",-1.1328678405366097,2412
"Extrovert",-1.1326357497749973,2413
"Extrovert",-1.132403659013385,2414
"Extrovert",-1.1321715682517726,2415
"Extrovert",-1.13193947749016,2416
"Extrovert",-1.1317073867285476,2417
"Extrovert",-1.1314752959669352,2418
"Extrovert",-1.131243205205323,2419
"Extrovert",-1.1310111144437105,2420
"Extrovert",-1.130779023682098,2421
"Extrovert",-1.1305469329204856,2422
"Extrovert",-1.1303148421588731,2423
"Extrovert",-1.1300827513972607,2424
"Extrovert",-1.1298506606356484,2425
"Extrovert",-1.129618569874036,2426
"Extrovert",-1.1293864791124235,2427
"Extrovert",-1.129154388350811,2428
"Extrovert",-1.1289222975891986,2429
"Extrovert",-1.1286902068275864,2430
"Extrovert",-1.128458116065974,2431
"Extrovert",-1.1282260253043614,2432
"Extrovert",-1.127993934542749,2433
"Extrovert",-1.1277618437811365,2434
"Extrovert",-1.1275297530195243,2435
"Extrovert",-1.1272976622579118,2436
"Extrovert",-1.1270655714962994,2437
"Extrovert",-1.126833480734687,2438
"Extrovert",-1.1266013899730745,2439
"Extrovert",-1.1263692992114622,2440
"Extrovert",-1.1261372084498498,2441
"Extrovert",-1.1259051176882373,2442
"Extrovert",-1.1256730269266249,2443
"Extrovert",-1.1254409361650124,2444
"Extrovert",-1.1252088454034,2445
"Extrovert",-1.1249767546417877,2446
"Extrovert",-1.1247446638801752,2447
"Extrovert",-1.1245125731185628,2448
"Extrovert",-1.1242804823569503,2449
"Extrovert",-1.1240483915953379,2450
"Extrovert",-1.1238163008337256,2451
"Extrovert",-1.1235842100721132,2452
"Extrovert",-1.1233521193105007,2453
"Extrovert",-1.1231200285488883,2454
"Extrovert",-1.1228879377872758,2455
"Extrovert",-1.1226558470256636,2456
"Extrovert",-1.122423756264051,2457
"Extrovert",-1.1221916655024387,2458
"Extrovert",-1.1219595747408262,2459
"Extrovert",-1.1217274839792137,2460
"Extrovert",-1.1214953932176015,2461
"Extrovert",-1.121263302455989,2462
"Extrovert",-1.1210312116943766,2463
"Extrovert",-1.1207991209327641,2464
"Extrovert",-1.1205670301711517,2465
"Extrovert",-1.1203349394095392,2466
"Extrovert",-1.120102848647927,2467
"Extrovert",-1.1198707578863145,2468
"Extrovert",-1.119638667124702,2469
"Extrovert",-1.1194065763630896,2470
"Extrovert",-1.1191744856014771,2471
"Extrovert",-1.118942394839865,2472
"Extrovert",-1.1187103040782524,2473
"Extrovert",-1.11847821331664,2474
"Extrovert",-1.1182461225550275,2475
"Extrovert",-1.118014031793415,2476
"Extrovert",-1.1177819410318028,2477
"Extrovert",-1.1175498502701904,2478
"Extrovert",-1.117317759508578,2479
"Extrovert",-1.1170856687469655,2480
"Extrovert",-1.116853577985353,2481
"Extrovert",-1.1166214872237408,2482
"Extrovert",-1.1163893964621283,2483
"Extrovert",-1.1161573057005159,2484
"Extrovert",-1.1159252149389034,2485
"Extrovert",-1.115693124177291,2486
"Extrovert",-1.1154610334156787,2487
"Extrovert",-1.1152289426540662,2488
"Extrovert",-1.1149968518924538,2489
"Extrovert",-1.1147647611308413,2490
"Extrovert",-1.1145326703692289,2491
"Extrovert",-1.1143005796076164,2492
"Extrovert",-1.1140684888460042,2493
"Extrovert",-1.1138363980843917,2494
"Extrovert",-1.1136043073227793,2495
"Extrovert",-1.1133722165611668,2496
"Extrovert",-1.1131401257995543,2497
"Extrovert",-1.1129080350379421,2498
"Extrovert",-1.1126759442763297,2499
"Extrovert",-1.1124438535147172,2500
"Extrovert",-1.1122117627531047,2501
"Extrovert",-1.1119796719914923,2502
"Extrovert",-1.11174758122988,2503
"Extrovert",-1.680834128703523,2504
"Extrovert",-1.1115154904682676,2505
"Extrovert",-1.1112833997066551,2506
"Extrovert",-1.1110513089450427,2507
"Extrovert",-1.1108192181834302,2508
"Extrovert",-1.110587127421818,2509
"Extrovert",-1.1103550366602055,2510
"Extrovert",-1.110122945898593,2511
"Extrovert",-1.1098908551369806,2512
"Extrovert",-1.1096587643753681,2513
"Extrovert",-1.1094266736137557,2514
"Extrovert",-1.1091945828521435,2515
"Extrovert",-1.108962492090531,2516
"Extrovert",-1.1087304013289185,2517
"Extrovert",-1.108498310567306,2518
"Extrovert",-1.1082662198056936,2519
"Extrovert",-1.1080341290440814,2520
"Extrovert",-1.107802038282469,2521
"Extrovert",-1.1075699475208565,2522
"Extrovert",-1.6833871270812595,2523
"Extrovert",-1.107337856759244,2524
"Extrovert",-1.1071057659976316,2525
"Extrovert",-1.1068736752360193,2526
"Extrovert",-1.1066415844744069,2527
"Extrovert",-1.1064094937127944,2528
"Extrovert",-1.106177402951182,2529
"Extrovert",-1.1059453121895695,2530
"Extrovert",-1.1057132214279572,2531
"Extrovert",-1.1054811306663448,2532
"Extrovert",-1.1052490399047323,2533
"Extrovert",-1.1050169491431199,2534
"Extrovert",-1.1047848583815074,2535
"Extrovert",-1.104552767619895,2536
"Extrovert",-1.1043206768582827,2537
"Extrovert",-1.1040885860966703,2538
"Extrovert",-1.1038564953350578,2539
"Extrovert",-1.1036244045734454,2540
"Extrovert",-1.103392313811833,2541
"Extrovert",-1.1031602230502207,2542
"Extrovert",-1.1029281322886082,2543
"Extrovert",-1.680834128703523,2544
"Extrovert",-1.1026960415269957,2545
"Extrovert",-1.1024639507653833,2546
"Extrovert",-1.1022318600037708,2547
"Extrovert",-1.1019997692421586,2548
"Extrovert",-1.1017676784805461,2549
"Extrovert",-1.1015355877189337,2550
"Extrovert",-1.1013034969573212,2551
"Extrovert",-1.1010714061957088,2552
"Extrovert",-1.1008393154340965,2553
"Extrovert",-1.100607224672484,2554
"Extrovert",-1.1003751339108716,2555
"Extrovert",-1.1001430431492591,2556
"Extrovert",-1.0999109523876467,2557
"Extrovert",-1.0996788616260342,2558
"Extrovert",-1.099446770864422,2559
"Extrovert",-1.0992146801028095,2560
"Extrovert",-1.098982589341197,2561
"Extrovert",-1.0987504985795846,2562
"Extrovert",-1.0985184078179722,2563
"Extrovert",-1.09828631705636,2564
"Extrovert",-1.0980542262947475,2565
"Extrovert",-1.097822135533135,2566
"Extrovert",-1.0975900447715226,2567
"Extrovert",-1.09735795400991,2568
"Extrovert",-1.0971258632482979,2569
"Extrovert",-1.0968937724866854,2570
"Extrovert",-1.096661681725073,2571
"Extrovert",-1.0964295909634605,2572
"Extrovert",-1.096197500201848,2573
"Extrovert",-1.0959654094402358,2574
"Extrovert",-1.0957333186786233,2575
"Extrovert",-1.0955012279170109,2576
"Extrovert",-1.0952691371553984,2577
"Extrovert",-1.095037046393786,2578
"Extrovert",-1.0948049556321735,2579
"Extrovert",-1.0945728648705613,2580
"Extrovert",-1.0943407741089488,2581
"Extrovert",-1.0941086833473364,2582
"Extrovert",-1.093876592585724,2583
"Extrovert",-1.0936445018241114,2584
"Extrovert",-1.0934124110624992,2585
"Extrovert",-1.0931803203008867,2586
"Extrovert",-1.0929482295392743,2587
"Extrovert",-1.0927161387776618,2588
"Extrovert",-1.0924840480160494,2589
"Extrovert",-1.0922519572544371,2590
"Extrovert",-1.0920198664928247,2591
"Extrovert",-1.0917877757312122,2592
"Extrovert",-1.0915556849695998,2593
"Extrovert",-1.0913235942079873,2594
"Extrovert",-1.091091503446375,2595
"Extrovert",-1.0908594126847626,2596
"Extrovert",-1.0906273219231502,2597
"Extrovert",-1.0903952311615377,2598
"Extrovert",-1.0901631403999252,2599
"Extrovert",-1.0899310496383128,2600
"Extrovert",-1.0896989588767005,2601
"Extrovert",-1.089466868115088,2602
"Extrovert",-1.0892347773534756,2603
"Extrovert",-1.0890026865918632,2604
"Extrovert",-1.0887705958302507,2605
"Extrovert",-1.0885385050686385,2606
"Extrovert",-1.088306414307026,2607
"Extrovert",-1.0880743235454136,2608
"Extrovert",-1.087842232783801,2609
"Extrovert",-1.0876101420221886,2610
"Extrovert",-1.0873780512605764,2611
"Extrovert",-1.087145960498964,2612
"Extrovert",-1.0869138697373515,2613
"Extrovert",-1.086681778975739,2614
"Extrovert",-1.0864496882141266,2615
"Extrovert",-1.0862175974525143,2616
"Extrovert",-1.0859855066909019,2617
"Extrovert",-1.0857534159292894,2618
"Extrovert",-1.085521325167677,2619
"Extrovert",-1.0852892344060645,2620
"Extrovert",-1.085057143644452,2621
"Extrovert",-1.0848250528828398,2622
"Extrovert",-1.0845929621212274,2623
"Extrovert",-1.084360871359615,2624
"Extrovert",-1.0841287805980024,2625
"Extrovert",-1.08389668983639,2626
"Extrovert",-1.0836645990747777,2627
"Extrovert",-1.0834325083131653,2628
"Extrovert",-1.0832004175515528,2629
"Extrovert",-1.0829683267899404,2630
"Extrovert",-1.082736236028328,2631
"Extrovert",-1.0825041452667157,2632
"Extrovert",-1.0822720545051032,2633
"Extrovert",-1.0820399637434908,2634
"Extrovert",-1.0818078729818783,2635
"Extrovert",-1.0815757822202658,2636
"Extrovert",-1.0813436914586536,2637
"Extrovert",-1.0811116006970412,2638
"Extrovert",-1.0808795099354287,2639
"Extrovert",-1.0806474191738162,2640
"Extrovert",-1.0804153284122038,2641
"Extrovert",-1.0801832376505913,2642
"Extrovert",-1.079951146888979,2643
"Extrovert",-1.0797190561273666,2644
"Extrovert",-1.0794869653657542,2645
"Extrovert",-1.0792548746041417,2646
"Extrovert",-1.0790227838425293,2647
"Extrovert",-1.078790693080917,2648
"Extrovert",-1.0785586023193046,2649
"Extrovert",-1.078326511557692,2650
"Extrovert",-1.631166705718466,2651
"Extrovert",-1.0780944207960796,2652
"Extrovert",-1.0778623300344672,2653
"Extrovert",-1.077630239272855,2654
"Extrovert",-1.0773981485112425,2655
"Extrovert",-1.07716605774963,2656
"Extrovert",-1.0769339669880176,2657
"Extrovert",-1.0767018762264051,2658
"Extrovert",-1.0764697854647929,2659
"Extrovert",-1.0762376947031804,2660
"Extrovert",-1.076005603941568,2661
"Extrovert",-1.0757735131799555,2662
"Extrovert",-1.075541422418343,2663
"Extrovert",-1.0753093316567308,2664
"Extrovert",-1.0750772408951184,2665
"Extrovert",-1.074845150133506,2666
"Extrovert",-1.0746130593718934,2667
"Extrovert",-1.074380968610281,2668
"Extrovert",-1.0741488778486685,2669
"Extrovert",-1.0739167870870563,2670
"Extrovert",-1.0736846963254438,2671
"Extrovert",-1.0734526055638314,2672
"Extrovert",-1.073220514802219,2673
"Extrovert",-1.0729884240406065,2674
"Extrovert",-1.0727563332789942,2675
"Extrovert",-1.0725242425173818,2676
"Extrovert",-1.0722921517557693,2677
"Extrovert",-1.0720600609941568,2678
"Extrovert",-1.0718279702325444,2679
"Extrovert",-1.0715958794709322,2680
"Extrovert",-1.0713637887093197,2681
"Extrovert",-1.0711316979477072,2682
"Extrovert",-1.0708996071860948,2683
"Extrovert",-1.0706675164244823,2684
"Extrovert",-1.07043542566287,2685
"Extrovert",-1.0702033349012576,2686
"Extrovert",-1.0699712441396452,2687
"Extrovert",-1.0697391533780327,2688
"Extrovert",-1.0695070626164203,2689
"Extrovert",-1.0692749718548078,2690
"Extrovert",-1.0690428810931956,2691
"Extrovert",-1.068810790331583,2692
"Extrovert",-1.0685786995699706,2693
"Extrovert",-1.0683466088083582,2694
"Extrovert",-1.0681145180467457,2695
"Extrovert",-1.0678824272851335,2696
"Extrovert",-1.067650336523521,2697
"Extrovert",-1.0674182457619086,2698
"Extrovert",-1.0671861550002961,2699
"Extrovert",-1.0669540642386837,2700
"Extrovert",-1.0667219734770714,2701
"Extrovert",-1.066489882715459,2702
"Extrovert",-1.0662577919538465,2703
"Extrovert",-1.066025701192234,2704
"Extrovert",-1.0657936104306216,2705
"Extrovert",-1.2639991208476244,2706
"Extrovert",-1.631166705718466,2707
"Extrovert",-1.0655615196690094,2708
"Extrovert",-1.065329428907397,2709
"Extrovert",-1.0650973381457844,2710
"Extrovert",-1.064865247384172,2711
"Extrovert",-1.0646331566225595,2712
"Extrovert",-1.064401065860947,2713
"Extrovert",-1.0641689750993348,2714
"Extrovert",-1.0639368843377224,2715
"Extrovert",-1.06370479357611,2716
"Extrovert",-1.0634727028144975,2717
"Extrovert",-1.063240612052885,2718
"Extrovert",-1.0630085212912728,2719
"Extrovert",-1.0627764305296603,2720
"Extrovert",-1.0625443397680479,2721
"Extrovert",-1.0623122490064354,2722
"Extrovert",-1.062080158244823,2723
"Extrovert",-1.0618480674832107,2724
"Extrovert",-1.0616159767215982,2725
"Extrovert",-1.0613838859599858,2726
"Extrovert",-1.0611517951983733,2727
"Extrovert",-1.0609197044367609,2728
"Extrovert",-1.0606876136751486,2729
"Extrovert",-1.0604555229135362,2730
"Extrovert",-1.0602234321519237,2731
"Extrovert",-1.0599913413903113,2732
"Extrovert",-1.0597592506286988,2733
"Extrovert",-1.0595271598670863,2734
"Extrovert",-1.059295069105474,2735
"Extrovert",-1.0590629783438616,2736
"Extrovert",-1.0588308875822492,2737
"Extrovert",-1.6833871270812595,2738
"Extrovert",-1.0585987968206367,2739
"Extrovert",-1.0583667060590243,2740
"Extrovert",-1.058134615297412,2741
"Extrovert",-1.0579025245357996,2742
"Extrovert",-1.0576704337741871,2743
"Extrovert",-1.0574383430125747,2744
"Extrovert",-1.0572062522509622,2745
"Extrovert",-1.05697416148935,2746
"Extrovert",-1.0567420707277375,2747
"Extrovert",-1.056509979966125,2748
"Extrovert",-1.0562778892045126,2749
"Extrovert",-1.0560457984429001,2750
"Extrovert",-1.055813707681288,2751
"Extrovert",-1.0555816169196754,2752
"Extrovert",-1.055349526158063,2753
"Extrovert",-1.0551174353964505,2754
"Extrovert",-1.6000665436624022,2755
"Extrovert",-1.054885344634838,2756
"Extrovert",-1.0546532538732256,2757
"Extrovert",-1.0544211631116134,2758
"Extrovert",-1.054189072350001,2759
