"﻿StudentID","Age","Gender","Ethnicity","ParentalEducation","StudyTimeWeekly","Absences","Tutoring","ParentalSupport","Extracurricular","Sports","Music","Volunteering","GPA","confidence(2)","confidence(1)","confidence(4)","confidence(3)","confidence(0)","prediction(GradeClass)"
"2613","18","1","0","2","1.755","5","1","2","1","0","0","0","2.540",0.34742573544548555,0.5962053250184239,8.004726440659785E-7,0.056162454525034176,2.0568453841240727E-4,"1"
"2614","15","1","0","1","13.364","2","0","3","1","0","0","12897486759207","1.922",0.03731308013948613,0.10952511882110649,4.901780407331899E-5,0.0014923060005258243,0.8516204772348083,"0"
"2615","16","1","0","2","17.916","6","0","3","1","0","1","0","3.167",0.11621813762749447,0.15007319104672112,2.5100720432677694E-7,0.02813731064633968,0.7055711096722405,"0"
"2616","17","1","0","3","1.156","5","0","3","0","0","0","1","1.905",0.3358423614488525,0.5759793471282781,1.2767596675588714E-6,0.08808905118833271,8.796347486927182E-5,"1"
"2617","17","1","1","2","2.813","2","1","1","0","0","0","33291953501386","1.922",0.06912205579952892,0.19597023449332965,9.265274981563392E-5,0.0034611126198166027,0.7313539443375092,"0"
"2618","15","1","0","3","14.333","3","0","2","0","1","1","0","3.458",0.13322848180132515,0.4723025106509861,5.682858886420148E-7,0.011358241319174803,0.38311019794262524,"1"
"2619","16","1","0","1","8.746","9","0","3","0","0","0","0","2.450",0.5980723537452,0.11054298911042221,0.002282182460945182,0.28894617555806834,1.5629912536435438E-4,"2"
"2620","15","0","0","3","8.071","29","1","3","1","1","0","0","1.165",1.660781352389744E-7,9.549416584841686E-7,0.9999892114961308,1.761729943888843E-7,9.491311081062571E-6,"4"
"2621","15","1","1","0","2.739","20","0","2","0","0","0","0","0.827",1.435354226098618E-4,3.202830159162344E-4,0.7568432949681893,0.24156067140700768,0.0011322151862768472,"4"
"2622","16","0","0","3","10.135","8","0","1","0","1","0","0","2.398",2.2719649082586366E-4,7.458714207980592E-5,1.3488310778002927E-6,0.9996968517639127,1.5772103848700693E-8,"3"
"2623","16","0","1","1","2.531","29","0","2","0","0","0","0","1.922",1.7564600730088768E-7,5.61787469996765E-7,0.99999786862771,1.6080141784694715E-7,1.2331373949041363E-6,"4"
"2624","18","1","0","1","9.532","5","1","0","0","0","0","0","2.758",0.9994511980551117,3.9645773972879283E-4,2.454429425698336E-9,1.5223416945112415E-4,1.0758127879808026E-7,"2"
"2625","16","1","2","2","15.272","28","1","3","0","0","0","0","0.348",1.5591826831895613E-7,6.147027877188936E-7,0.9999893099962865,1.6940868500033614E-7,9.749973972205277E-6,"4"
"2626","17","0","2","3","5.165","19","1","3","0","0","0","0","1.677",1.0515548106253598E-7,4.908745715004524E-7,0.9997696808679437,2.2586404113616765E-4,3.859060867693313E-6,"4"
"2627","15","0","0","0","9.616","26","1","2","1","0","0","0","0.574",1.9374261310269384E-7,7.383158020303221E-7,0.99999449928676,9.801665718003603E-8,4.470638167815153E-6,"4"
"2628","15","1","0","1","19.840","10","1","3","0","1","1","1","3.104",0.4240410276361614,0.19141296691232867,0.009837990065831565,0.37336526376416385,0.0013427516215143622,"2"
"2629","17","1","0","3","13.733","6","0","2","1","1","0","0","2.802",0.2960637986936552,0.28614246366645324,6.758192064893931E-7,0.07311659440761702,0.34467646741306796,"0"
"2630","16","0","0","1","16.827","17","1","3","0","0","1","0","2.128",4.9918210917352206E-5,2.964121362826147E-4,0.2140924922654123,0.7831473414190223,0.0024138359683653935,"3"
"2631","17","1","1","1","8.297","3","0","1","1","0","0","0","2.688",0.0057094127771828915,0.008350798177429059,1.5968972807103807E-8,0.9790844158186716,0.006855357257743464,"3"
"2632","17","1","2","2","15.357","4","0","2","0","0","0","0","2.784",0.9958286552775206,0.0020842362555540854,4.518204166019951E-9,3.452199112367664E-4,0.0017418840374846822,"2"
"2633","18","1","1","1","0.810","3","0","3","0","1","1","0","3.134",0.05293360833115941,0.17574141240906063,1.58193554097E-7,0.004925985126431358,0.7663988359397945,"0"
"2634","17","0","2","3","2.458","3","0","1","0","0","1","0","2.619",0.22371483405319648,0.45186372704612915,1.0116774162792932E-6,0.039268399474033086,0.28515202774922505,"1"
"2635","15","0","0","261411858401243","26","1","2","0","0","0","0","0.772","1.922",0.00383806775509415,0.03289024045381253,1.0881706412690087E-6,2.0047994060841648E-4,0.9630701236798436,"0"
"2636","17","0","0","2","8.039","12","0","2","0","1","1","0","2.275",0.3073948833114812,0.06299201697866522,0.04844170154389544,0.5809787690149234,1.9262915103475988E-4,"3"
"2637","15","1","2","4","16.915","15","0","1","1","0","0","0","1.540",2.531573484853791E-4,1.0703864680272153E-7,0.9956761284822986,0.004070447228646354,1.599019227992288E-7,"4"
"2638","15","1","0","2","6.925","24","0","1","0","1","0","1","1.128",8.328264158519175E-5,1.1282465193737065E-4,0.9995790103890897,6.055520727762972E-5,1.6432711010999233E-4,"4"
"2639","15","0","1","0","13.092","13","1","1","0","0","0","0","1.596",0.0024369320162273933,7.244483569586563E-7,0.9897338270495001,0.007826719715928805,1.7967699867809515E-6,"4"
"2640","16","0","0","1","14.186","10","0","4","1","1","1","0","3.138",0.4114491960930434,0.07573020693421324,0.005194821289658898,0.5058697130452849,0.0017560626377995019,"3"
"2641","18","0","0","2","11.724","28","0","3","0","0","1","1","0.799",1.6543166486170815E-4,4.996672162142164E-4,0.995628539231254,8.173078525195674E-5,0.0036246311024180633,"4"
"2642","15","1","3","1","7.145","1","0","2","0","0","0","0","2.973",0.17505274517052627,0.5906588224199643,7.687866313940816E-7,0.010951861509521139,0.223335802113357,"1"
"2643","15","0","0","3","11.541","21","0","3","1","1","0","1","1.556",8.494030484637594E-8,3.535485911109501E-7,0.9999971520331589,6.390690018320886E-8,2.3455710447718063E-6,"4"
"2644","16","0","3","2","6.845","13","0","0","0","0","1","0","1.853",0.1953145754965723,2.131183086782305E-5,0.11833152362192555,0.6861798421103195,1.5274694031491156E-4,"3"
"2645","15","1","3","1","1.677","23","0","2","1","0","0","0","0.975",1.3960382909440413E-4,2.429435228301937E-4,0.8415655374233643,0.15743524171745593,6.166735072551512E-4,"4"
"2646","17","1","2","2","19.856","23","1","1","1","0","0","0","1.391",1.1318209122342088E-4,1.962587053070792E-4,0.8152762273534692,0.1829439266718849,0.0014704051781155702,"4"
"2647","17","1","1","2","2.544","26","0","1","1","0","0","0","0.236",1.9033141976796726E-4,2.3435651082656206E-4,0.9984826779919111,1.8863142367714497E-4,9.040026538174046E-4,"4"
"2648","18","0","1","3","1.447","6","0","3","1","1","0","0","2.630",0.12155752560284959,0.1799122125337496,3.1885143367763047E-4,0.03722503647950507,0.6609863739502181,"0"
"2649","15","1","2","3","17.571","25","0","1","0","0","0","1","0.530",2.2339012029478453E-8,3.618190766994086E-8,0.9999998760092403,2.045444667467374E-8,4.5015393136703394E-8,"4"
"2650","16","1","0","2","6.037","10","0","3","0","1","0","1","2.319",0.47111912701526626,0.0967202381152245,0.013942732966777975,0.41765336939703457,5.645325056967638E-4,"2"
"2651","17","0","0","2","13.006","3","0","2","1","0","0","0","2.759",0.996612562646035,0.0016231755498289364,1.994692145430554E-9,5.52973149977642E-5,0.0017089624944461117,"2"
"2652","16","1","1","2","6.580","6","0","0","0","0","0","9606565162715","1.922",0.16461326762711678,0.11085527295365874,2.438101405003818E-4,0.04076624503570217,0.6835214042430219,"0"
"2653","16","0","0","2","7.829","28","0","3","0","1","0","0","0.746",2.1994873483088774E-4,5.936671536686029E-4,0.9947771900119864,2.5204273318544097E-4,0.004157151366328642,"4"
"2654","17","0","0","1","5.242","15","1","2","1","0","0","0","1.795",0.0010916712809316055,9.18794808947468E-7,0.9940882161323807,0.004815446288485587,3.7475033930491737E-6,"4"
"2655","16","1","0","1","6.861","25","0","2","0","1","0","0","0.701",8.748993291953673E-8,1.849537547057068E-7,0.999999135605637,6.809465983760708E-8,5.23856015323228E-7,"4"
"2656","17","1","1","2","8.214","5","0","1","0","0","0","0","2.458",0.0015541960230792615,0.0011682706461942213,4.355245988472841E-9,0.9972774301488202,9.882666020400553E-8,"3"
"2657","16","1","2","1","14.408","26","0","0","0","0","0","0","0.429",1.028631827853395E-4,7.650567935626861E-5,0.9991207339285777,1.0752592381302013E-4,5.92371285467716E-4,"4"
"2658","17","1","0","0","10.231","5","0","4","0","0","1","168978681026624","1.922",0.3723231614414906,0.5476370460127412,3.0201586089746783E-4,0.07800083549145255,0.0017369411934181893,"1"
"2659","15","1","3","2","18.871","1","0","2","0","0","0","0","3.618",0.16515358302228486,0.5473059733107305,8.068825791855532E-7,0.009690016017251992,0.2778496207671534,"1"
"2660","18","1","1","0","0.838","23","0","0","1","0","0","0","0.426",1.3397893198809232E-4,8.669243581833584E-5,0.9148027094273724,0.08288200544208747,0.0020946137627336804,"4"
"2661","17","0","2","2","10.061","7","1","3","1","0","0","0","2.736",0.3467359780085153,0.4105991095898221,8.553226840713771E-4,0.24097159398498116,8.379957326100674E-4,"1"
"2662","17","0","1","2","11.684","29","0","1","1","0","0","1","0.223",1.7399338558663884E-4,3.3256981260103226E-4,0.9983197646730664,1.362207916571432E-4,0.0010374513370888668,"4"
"2663","18","1","2","4","18.404","26","0","1","0","0","1","117467565808473","1.922",1.135215770423769E-7,3.2325128477431166E-7,0.9999976048273372,2.139076606138338E-7,1.7444921404411515E-6,"4"
"2664","17","0","0","2","0.983","6","1","1","0","0","0","0","2.573",0.9996560847817805,1.8698917638129478E-4,7.53530449472009E-7,8.500781666618888E-5,7.116469472241277E-5,"2"
"2665","17","1","2","0","11.470","26","0","2","0","0","0","1","0.200",6.504768322924606E-11,1.2916205141158687E-10,0.9999999989897503,3.082420080414514E-11,7.852156542472999E-10,"4"
"2666","16","0","0","2","17.073","24","1","0","0","0","0","0","0.803",8.426614535344748E-8,1.2406487677428292E-7,0.9999989107402801,6.957503127404853E-8,8.113536664257716E-7,"4"
"2667","18","0","2","3","4.839","23","0","2","0","0","0","1","0.540",6.069358788451523E-8,1.6732612323629556E-7,0.9999504433814242,4.889169065881205E-5,4.3690820579461046E-7,"4"
"2668","15","0","3","4","17.526","13","0","3","0","0","1","0","2.482",6.742114413540056E-5,3.4532395146092767E-8,5.705340134669105E-5,0.9998754243372591,6.658486352283944E-8,"3"
"2669","17","1","0","2","0.381","8","0","1","0","0","0","1","1.634",0.0753398519616899,0.016642255154689978,0.8497149956403953,0.05829934382760486,3.5534156200237873E-6,"4"
"2670","18","0","0","1","14.649","14","1","2","0","0","0","0","2.401",0.30318331334157883,8.990477279403013E-5,0.060298134766938474,0.6362308310190478,1.9781609964089988E-4,"3"
"2671","16","1","2","3","18.662","24","1","2","1","0","1","0","1.266",1.1819778488539406E-7,7.252373238787273E-7,0.9999871899780923,8.597135786871079E-8,1.188061544099235E-5,"4"
"2672","15","0","0","1","13.144","21","0","2","0","1","0","0","1.266",1.0867632471000508E-7,2.5897659551635366E-7,0.9999991302739445,1.0342635678712113E-7,3.986467783547704E-7,"4"
"2673","18","0","2","2","8.781","17","0","4","1","0","0","0","1.622",5.748196139978821E-5,7.930606937076941E-5,0.25577063949598444,0.7413591615444873,0.0027334109287576736,"3"
"2674","15","0","0","2","0.898","11","0","2","0","0","0","0","1.858",0.19335728616767042,4.8270308714977346E-5,0.03684228451600435,0.7696878027666514,6.435624095886257E-5,"3"
"2675","15","0","0","0","18.402","22","0","0","0","1","0","0","0.640",1.1826873628775594E-4,9.009708339400668E-5,0.9990992475361961,9.145737207290538E-5,6.009292720492233E-4,"4"
"2676","15","0","3","1","9.406","18","0","2","0","0","1","0","1.398",1.3219336976104527E-7,3.3891183620474925E-7,0.998680314209556,0.00131866651988101,5.48165356771721E-7,"4"
"2677","17","1","1","1","0.580","12","0","1","0","0","0","0","1.429",0.004705382674563615,4.250296151019523E-4,0.9827324358439513,0.012136750440457034,4.0142592626217634E-7,"4"
"2678","17","1","2","2","13.796","6","0","3","0","1","1","0","2.935",0.9971835071441051,3.8329238041254486E-4,9.350869265475647E-10,1.4971288962745336E-4,0.0022834866507680206,"2"
"2679","16","0","0","3","9.637","24","0","0","0","0","0","0","0.633",1.0202837104492044E-4,1.0180395718362433E-4,0.999393130158356,9.504182811234771E-5,3.0799568530329906E-4,"4"
"2680","16","0","1","1","2.487","9","0","1","1","1","0","1","2.565",0.5951333673494942,0.1324166153905466,0.002595214535020346,0.26967004680673223,1.8475591820659576E-4,"2"
"2681","18","0","1","3","4.285","29","1","2","0","1","0","0","0.398",2.4298449749947246E-4,0.001249388420815679,0.9925310055012367,1.7946088958256282E-4,0.005797160690865592,"4"
"2682","16","0","1","0","1.290","9","1","1","0","0","0","645643026074056","1.922",0.3293786013560724,0.13143892083936495,0.4028112456447659,0.135851938604643,5.192935551537078E-4,"4"
"2683","15","1","1","2","11.486","1","0","2","0","1","0","0","3.121",0.07880893066606058,0.42434652395740663,3.4581615202356575E-7,0.0047833214234245525,0.4920608781369563,"0"
"2684","15","0","1","0","12.441","13","1","1","0","1","0","0","1.921",0.0011657195225915464,3.7109268710925426E-7,0.9946356615715977,0.00419682108059096,1.4267325326061263E-6,"4"
"2685","17","1","0","3","10.115","12","0","4","1","0","1","0","2.330",0.350064675196951,0.05165805649470195,0.03914926142214263,0.5583541796672964,7.73827218908071E-4,"3"
"2686","15","0","0","2","16.342","21","1","1","0","1","0","0","1.272",1.412904465083421E-4,3.1935576994263396E-4,0.9988007890125461,1.7051006014812085E-4,5.68054710855013E-4,"4"
"2687","18","1","2","2","17.220","28","0","4","0","0","0","664246227596101","1.922",5.00178244385694E-7,8.798823796124284E-7,0.9999429229569938,3.4618960969008295E-7,5.5350792772369626E-5,"4"
"2688","15","0","0","3","12.312","5","0","2","0","0","1","0","2.905",0.9982561048642999,0.0015282600445612473,1.990125882907056E-9,2.155288567619016E-4,1.0424425101865828E-7,"2"
"2689","15","0","1","2","0.255","8","1","3","1","0","1","1","2.567",0.10861772058401746,0.2178250002156279,0.5938430844367462,0.07888560521232563,8.285895512827279E-4,"4"
"2690","18","1","0","4","13.905","12","0","1","0","0","0","1","1.694",0.24048616787344643,0.02970065049827214,0.14578845832235668,0.5840135220202727,1.1201285651982155E-5,"3"
"2691","16","0","1","2","8.360","8","1","3","1","0","1","0","2.801",0.2683834416995312,0.44866836564448603,7.279221455121875E-4,0.27963975433809907,0.0025805161723714935,"1"
"2692","16","0","2","3","11.311","12","1","2","0","0","0","1","1.814",0.003350645673623014,0.001764534300892301,0.9899222897303412,0.0049578115946154735,4.718700528171459E-6,"4"
"2693","18","0","0","2","12.982","4","1","2","1","0","0","0","3.343",1.1842514927384577E-4,0.9990077223480193,5.226808300504986E-10,3.141388231089895E-5,8.42438097715174E-4,"1"
"2694","17","1","0","1","7.005","13","0","3","1","0","1","0","2.185",0.9977781185026796,1.8813011192678794E-7,2.2348452692397473E-4,0.0019958789488106056,2.3298914740189097E-6,"2"
"2695","15","0","0","2","18.342","4","0","2","1","0","0","0","3.492",0.12519872576386828,0.5314958984354192,6.458297374518636E-7,0.04798282183572489,0.2953219081352501,"1"
"2696","18","0","1","1","2.679","8","0","2","0","0","1","0","1.814",0.13241143559463617,0.07897935423135442,0.6881648851899498,0.10039624806500377,4.807691905582171E-5,"4"
"2697","15","1","2","2","13.430","7","1","0","0","0","1","1","2.773",0.5161651593934682,0.29902452197290064,0.003646868270011171,0.1807371406379797,4.263097256402897E-4,"2"
"2698","17","1","0","28719159913160856","6","0","1","0","1","0","0","2.440","1.922",4.3018632046335994E-4,0.008281070217485314,1.459831265831362E-6,5.737185919387361E-8,0.9912872262589264,"0"
"2699","15","1","2","2","18.493","7","0","2","0","0","0","0","2.868",0.48414337958078507,0.2663482756056469,0.0019845337128138528,0.24745193959395384,7.187150680049731E-5,"2"
"2700","18","0","0","0","2.250","21","0","0","0","0","0","0","0.517",1.2572808654206228E-4,6.856327502400017E-5,0.9993024403507276,6.34497724841443E-5,4.3981851522214123E-4,"4"
"2701","15","0","0","1","1.898","2","0","1","1","0","0","0","2.891",0.3681682686019017,0.4009118077224889,1.1754880865489409E-6,0.02076025142069032,0.21015849676683243,"1"
"2702","16","0","3","2","6.660","22","0","1","0","0","0","0","0.711",1.317799314861045E-4,1.483923323540419E-4,0.9993727415038802,1.7521101261816282E-4,1.7187521966149496E-4,"4"
"2703","17","1","0","4","7.471","23","0","1","0","0","0","0","0.424",4.4697285928683104E-5,6.354120259249884E-5,0.8443707071618786,0.15548967620585938,3.1378143740886974E-5,"4"
"2704","17","0","0","1","4.286","14","1","2","1","1","1","0","2.248",0.25233646395872084,1.270269165502987E-4,0.042234613158513845,0.7039939054562928,0.0013079905099222684,"3"
"2705","17","0","0","2","11.702","7","0","2","0","1","1","0","2.715",0.44134956766437144,0.33573668844826043,0.0014688058744075994,0.22131652599561025,1.2841201735035442E-4,"2"
"2706","18","1","0","2","8.858","0","1","4","1","0","0","0","1.922",0.0024535578729661827,0.03117571343122254,4.86847568252495E-5,2.7370178985318855E-7,0.9663217702371962,"0"
"2707","17","1","0","2","0.684","6","0","2","1","0","0","0","2.676",0.35661206686348923,0.26748010508122555,7.582729688931763E-7,0.07360212305175085,0.3023049467305654,"2"
"2708","16","1","0","1","6.393","18","0","4","1","0","0","0","1.855",8.887354293408238E-5,1.3579525195398445E-4,0.3400015266923963,0.6575399099575959,0.0022338945551196323,"3"
"2709","18","1","1","2","16.209","1","0","3","1","0","0","0","3.549",0.034792174403313454,0.15420666281690087,1.225625979923665E-7,0.00162180530885492,0.8093792349083329,"0"
"2710","16","1","0","1","13.794","13","0","4","0","0","1","1","1.952",0.30696955586048763,8.399184409178122E-5,0.1309924611468532,0.5608825662892246,0.0010714248593427182,"3"
"2711","15","0","1","4","14.497","17","0","3","0","0","0","0","1.850",6.794148385965836E-8,3.5474443898560967E-7,0.9969172570303458,0.0030817014162809286,6.188674503727746E-7,"4"
"2712","15","1","0","1","13.962","29","1","3","0","0","0","0","0.875",1.5791244138306798E-7,5.560606844008222E-7,0.9999968683691564,1.4370144007597513E-7,2.2739562778020537E-6,"4"
"2713","15","0","0","1","6.219","14","0","2","0","0","1","0","1.794",0.24345027281346523,6.911949591741348E-5,0.05678571026686668,0.6995831176033043,1.1177982044628432E-4,"3"
"2714","15","0","1","0","1.993","13","0","1","0","1","1","0","1.856",0.0019617477342656676,4.58339313553655E-7,0.9909608343184202,0.007075028637323171,1.930970677599254E-6,"4"
"2715","16","1","3","1","5.449","23","0","1","1","0","0","0","0.551",1.1696726638697114E-4,1.1862273153040078E-4,0.8180158353836321,0.18148702921249896,2.6154540595161127E-4,"4"
"2716","18","1","0","2","16.636","24","1","4","0","1","0","0","1.580",2.0065396158359033E-4,3.834145043248684E-4,0.9899840342477982,1.2448408336955427E-4,0.00930741320292362,"4"
"2717","18","1","2","1","19.609","18","0","4","0","0","1","1","1.874",8.199758825771388E-5,1.4952162282383678E-4,0.5567330719548241,0.4393842497319739,0.003651159102120565,"4"
"2718","17","0","1","0","9.877","29","0","3","1","0","0","1","0.515",2.696977100805177E-4,9.377049229497271E-4,0.981907539881251,1.4995724020750044E-4,0.016735100245511374,"4"
"2719","16","1","1","2","0.194","18","0","3","0","0","0","0","1.331",6.674388711405364E-5,1.8685081509456347E-4,0.33514630843937565,0.663074225720361,0.0015258711380547072,"3"
"2720","15","1","1","0","2.801","21","1","4","0","1","0","1","1.622",2.2367150923531426E-4,8.836318677571316E-4,0.9679335570786209,1.0850609634119435E-4,0.03085063344804537,"4"
"2721","16","1","0","0","6.442","26","0","2","0","1","0","1","0.384",1.3796770026730618E-4,3.384308652061691E-4,0.9975995575298692,5.14312294453882E-5,0.001872612675212023,"4"
"2722","17","1","0","3","11.572","25","0","3","1","0","0","0","1.364",5.093798236396527E-8,1.1133760221135996E-7,0.9999990112585173,4.489671564506726E-8,7.815691823800804E-7,"4"
"2723","17","1","1","2","1.502","16","0","2","1","0","0","0","1.480",2.3705181557814295E-4,3.6755662041812846E-7,0.9981172427375883,0.0016428895652549791,2.448324958172732E-6,"4"
"2724","16","0","0","3","18.867","21","1","2","1","0","0","0","1.581",2.028950633921894E-4,0.0010844654742569663,0.9939567607415637,1.3860576624962382E-4,0.004617272954537513,"4"
"2725","16","0","3","3","7.302","27","0","0","0","0","0","0","1.922",4.6910916285190234E-11,4.138171977870476E-11,0.9999999997334568,5.303706658818841E-11,1.2521331449066104E-10,"4"
"2726","16","0","0","2","18.252","18","1","2","1","0","0","0","1.887",1.59283378582012E-7,7.075179500210457E-7,0.9989535622948528,0.0010411895649497073,4.381338868849668E-6,"4"
"2727","18","1","0","0","15.610","26","0","3","0","0","0","0","0.864",1.3470953863294835E-7,1.8488641683758073E-7,0.9999981191872181,6.764941324530383E-8,1.493567413315099E-6,"4"
"2728","15","1","2","2","15.109","15","0","2","0","0","0","0","1.489",5.579651145141619E-4,2.453853606418441E-7,0.9964472180941174,0.0029937984798666458,7.729261412290498E-7,"4"
"2729","16","1","0","3","12.134","19","0","3","0","0","0","1","1.473",0.11096642389306859,2.453183449116332E-4,0.8188349691440461,0.06902607500312884,9.272136148448699E-4,"4"
"2730","16","0","1","2","12.536","24","1","2","0","0","1","0","1.344",2.2181191402008922E-4,0.0016121564968733122,0.9864952912621813,1.707725839297366E-4,0.011499967742995644,"4"
"2731","16","1","1","2","12.760","18","0","1","0","0","0","0","1.365",5.931167906682875E-5,8.390691339830414E-5,0.36824627128307696,0.631434846148812,1.7566397564592026E-4,"3"
"2732","17","1","3","1","12.574","0","1","3","1","0","0","0","3.830",0.004383223709231226,0.08481773747060845,5.899549851596762E-8,1.0122585196105007E-6,0.9107979675661422,"0"
"2733","17","1","2","3","11.075","18","0","3","0","0","0","0","1.597",5.2228085885421546E-8,1.136920495149975E-7,0.9992944645417824,7.046318053134265E-4,7.37732768675393E-7,"4"
"2734","18","0","1","2","19.728","6","1","1","0","1","1","0","3.320",0.20829618829936583,0.28039602300268024,4.433846848101869E-7,0.06507424662144358,0.4462330986918257,"0"
"2735","15","1","1","4","14.646","28","0","2","0","0","0","0","0.649",1.1411823670464529E-4,4.5834611572585093E-4,0.9987878700006659,2.0542593958251825E-4,4.342397073210009E-4,"4"
"2736","18","0","3","1","15.539","22","0","2","0","0","0","182646498699195","1.922",3.617711895883628E-7,8.975868440044844E-7,0.9999943766914012,2.439981248784421E-7,4.1199524403071915E-6,"4"
"2737","15","1","0","1","17.449","10","0","4","0","0","0","1","2.441",0.5207403066545128,0.0638586406816346,0.010813011544652352,0.4043596391419827,2.2840197721750444E-4,"2"
"2738","17","0","0","1","4.313","4","0","3","1","1","0","0","3.153",0.06972502318983913,0.303228449471957,3.029019938002892E-7,0.04418919588948877,0.5828570285467214,"0"
"2739","17","0","0","2","1.676","29","0","1","1","0","0","0","0.217",1.923428522957881E-4,2.132339402813196E-4,0.998939081959241,2.003491504553568E-4,4.5499209772647663E-4,"4"
"2740","17","0","0","1","9.658","16","0","2","1","1","0","0","1.812",0.07838797698666633,1.1931472755636588E-4,0.2384971838167077,0.6824879370461918,5.075874228777999E-4,"3"
"2741","18","1","1","0","10.282","10","0","3","1","0","0","0","2.778",0.9994327367045398,9.623309640691363E-5,8.282938930892686E-6,4.611123551414317E-4,1.634904981121564E-6,"2"
"2742","16","1","1","4","16.584","23","0","3","0","0","0","1","1.224",3.855613571310658E-8,2.2953754822541042E-7,0.9999116946964642,8.730625802401522E-5,7.309518280215065E-7,"4"
"2743","16","0","1","0","8.876","25","0","3","1","0","0","0","1.102",2.4053230719614006E-4,7.986423918189423E-4,0.9825289687246105,1.8495824461327353E-4,0.016246898331760986,"4"
"2744","17","0","0","3","11.417","7","0","1","0","0","0","60172050067505","1.922",0.24883135063071685,0.14605939774560078,0.4447768712344541,0.1603050682323277,2.7312156900497096E-5,"4"
"2745","16","1","2","1","10.541","9","0","3","0","0","0","0","2.524",0.9994247835503607,1.3461696224585415E-4,2.881082856545239E-6,4.373518284093318E-4,3.6657612770410495E-7,"2"
"2746","16","1","0","3","0.764","11","0","3","0","0","0","0","1.967",0.17137603226520404,4.9156963615657545E-5,0.03416508721481126,0.794222438601006,1.8728495536309993E-4,"3"
"2747","18","0","1","2","12.304","9","0","3","0","0","0","0","2.842",0.599470537784822,0.12613995039337111,0.0019787017866230803,0.2721248766782141,2.859333569696357E-4,"2"
"2748","15","1","1","3","16.561","12","0","2","0","0","0","0","2.200",0.32110580931364757,0.07219691901404346,0.04735663127551742,0.5592586954837394,8.194491305220443E-5,"3"
"2749","17","1","0","3","3.150","25","1","3","0","0","0","0","0.925",1.5185816188648918E-4,5.516559845547436E-4,0.9963906169029482,1.435101871215342E-4,0.0027623587634890974,"4"
"2750","17","1","0","0","11.887","17","1","3","0","0","1","0","1.843",7.042513731315393E-5,2.546703653226852E-4,0.27342333624635135,0.7218212058212214,0.00443036242979128,"3"
"2751","18","1","0","0","11.872","9","0","3","1","0","0","0","2.670",0.9997517863782808,8.733397053788069E-5,2.0504147286999634E-6,1.5832566098228772E-4,5.035754704824717E-7,"2"
"2752","18","0","2","1","3.284","18","0","2","0","0","0","0","1.328",6.955005364830617E-5,1.2623115810494456E-4,0.41598700895627744,0.5834572925636624,3.599172683068041E-4,"3"
"2753","16","1","3","2","2.469","19","0","1","0","0","0","1","0.755",7.340241584717375E-5,8.79608339230931E-5,0.9184899935821406,0.08122465998591832,1.2398318217070862E-4,"4"
"2754","17","1","1","3","19.601","16","0","2","1","0","0","1","1.846",0.10054341698370338,2.4110822524632205E-4,0.3989771453979056,0.49914288785538014,0.0010954415377644855,"3"
"2755","15","0","0","2","7.874","19","0","2","0","0","0","0","1.538",8.954309604625737E-8,1.9570764514299401E-7,0.9995146719604423,1.040899275800712E-4,3.8095286123647547E-4,"4"
"2756","18","0","0","2","4.548","15","0","2","1","0","0","0","1.581",0.2009453466164297,8.215232356614887E-5,0.17906237254912746,0.6195699001450566,3.402283658199729E-4,"3"
"2757","15","1","2","1","3.426","4","0","2","1","0","0","0","2.884",0.11123780304183886,0.42356461228535297,6.2095460846747E-7,0.05106742954564202,0.4141295341725576,"1"
"2758","15","1","2","3","13.352","2","0","2","0","0","1","549908109809842","1.922",0.039626189741585424,0.16574432412334447,7.834353730813515E-5,0.0016897045896186412,0.7928614380081435,"0"
"2759","17","1","0","4","12.189","29","0","3","0","0","0","0","0.328",6.897451414785146E-5,1.9403894337614803E-4,0.775454309063292,0.2239089124896812,3.7376498950276755E-4,"4"
"2760","17","1","0","1","12.871","26","0","1","0","1","0","0","0.612",1.4376074900869534E-4,1.3467529387693668E-4,0.9993539172202156,1.723042675217165E-4,1.953424693768108E-4,"4"
"2761","18","0","2","2","1.760","14","0","2","0","0","0","0","1.567",0.2475614647164553,4.32046713396279E-5,0.07126049257342254,0.6809694421196518,1.6539591913069412E-4,"3"
"2762","17","0","0","0","17.871","25","0","3","0","0","0","0","1.220",1.8314465490010482E-4,3.457117882144357E-4,0.9972920581818223,1.535338718065751E-4,0.0020255515032565528,"4"
"2763","17","0","0","2","7.785","1","0","2","0","1","0","1213988805197203","1.922",0.03789837811286096,0.26385164861882887,8.025041229759239E-5,0.0022439550115302756,0.6959257678444822,"0"
"2764","17","1","0","2","6.267","12","1","2","0","0","0","1","2.262",7.131253404646825E-4,1.9787531440976786E-4,1.3282205659147605E-4,0.9989557437814156,4.3350711843723364E-7,"3"
"2765","15","1","1","1","9.247","21","1","2","0","1","0","0","1.455",2.0790978456768262E-4,9.770482673458957E-4,0.9945960890689054,1.7812139660747022E-4,0.00404083148257363,"4"
"2766","18","1","2","2","7.801","7","0","2","0","0","1","0","2.449",0.0019269805051705168,0.001058963221547259,7.99946457349861E-6,0.9970053629957625,6.938129461735477E-7,"3"
"2767","16","1","3","1","17.272","22","0","1","1","0","0","0","1.280",1.5453442599493714E-4,1.5672158795568744E-4,0.9991789658585883,1.6423043340266805E-4,3.4554769405850775E-4,"4"
